"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"9:37:48.0060910 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:48.0061025 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\Control Panel\Desktop","SUCCESS","Desired Access: Read"
"9:37:48.0061141 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKCU\Control Panel\Desktop","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:48.0061237 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKCU\Control Panel\Desktop\PreferredUILanguages","NAME NOT FOUND","Length: 12"
"9:37:48.0061368 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU\Control Panel\Desktop","SUCCESS",""
"9:37:48.0061469 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU","SUCCESS",""
"9:37:48.0061619 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\Software\WOW6432Node\Policies\Microsoft\MUI\Settings","REPARSE","Desired Access: Read"
"9:37:48.0061729 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\MUI\Settings","NAME NOT FOUND","Desired Access: Read"
"9:37:48.0061862 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"9:37:48.0062002 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:48.0062074 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:48.0062179 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\Software\Policies\Microsoft\Control Panel\Desktop","NAME NOT FOUND","Desired Access: Read"
"9:37:48.0062291 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:48.0062363 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKCU","SUCCESS","Query: Name"
"9:37:48.0062463 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKCU\Control Panel\Desktop\LanguageConfiguration","NAME NOT FOUND","Desired Access: Read"
"9:37:48.0062557 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKCU","SUCCESS",""
"9:37:48.0062833 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\Software\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"9:37:48.0062960 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:48.0063035 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"9:37:48.0063126 PM","#Metin2TR.Net_Giris.exe","20680","RegCloseKey","HKLM\SOFTWARE\WOW6432Node\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"9:37:48.0063729 PM","#Metin2TR.Net_Giris.exe","20680","CreateFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:48.0065912 PM","#Metin2TR.Net_Giris.exe","20680","CloseFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS",""
"9:37:48.0066565 PM","#Metin2TR.Net_Giris.exe","20680","CloseFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS",""
"9:37:48.0067294 PM","#Metin2TR.Net_Giris.exe","20680","CreateFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"9:37:48.0067469 PM","#Metin2TR.Net_Giris.exe","20680","QuerySecurityFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","BUFFER OVERFLOW","Information: Owner"
"9:37:48.0067553 PM","#Metin2TR.Net_Giris.exe","20680","QuerySecurityFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS","Information: Owner"
"9:37:48.0067631 PM","#Metin2TR.Net_Giris.exe","20680","CloseFile","C:\Program Files (x86)\Bonjour\mdnsNSP.dll","SUCCESS",""
"9:37:48.0069372 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:48.0069466 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:48.0069490 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:48.0069587 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:48.0069600 PM","#Metin2TR.Net_Giris.exe","20680","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","REPARSE","Desired Access: Read"
"9:37:48.0069730 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","REPARSE","Desired Access: All Access"
"9:37:48.0069867 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","Desired Access: All Access"
"9:37:48.0069871 PM","#Metin2TR.Net_Giris.exe","20680","RegCreateKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY"
"9:37:48.0070006 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:48.0070066 PM","#Metin2TR.Net_Giris.exe","20680","RegSetInfoKey","HKLM\System\CurrentControlSet\Services\Tcpip\Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"9:37:48.0070107 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\WinSock_Registry_Version","BUFFER OVERFLOW","Length: 16"
"9:37:48.0070198 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"9:37:48.0070205 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\WinSock_Registry_Version","SUCCESS","Type: REG_SZ, Length: 8, Data: 2.0"
"9:37:48.0070275 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryKey","HKLM","SUCCESS","Query: Name"
"9:37:48.0070300 PM","#Metin2TR.Net_Giris.exe","20680","RegQueryValue","HKLM\System\CurrentControlSet\Services\WinSock2\Parameters\AutodialDLL","SUCCESS","Type: REG_SZ, Length: 66, Data: C:\Windows\System32\rasadhlp.dll"
"9:37:48.0070391 PM","#Metin2TR.Net_Giris.exe","20680","RegOpenKey","HKLM\SYSTEM\CurrentControlSet\Services\Dnscache\Parameters","REPARSE","Desired Access: Read"
